"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","time_estern","uvi","mepaqi","pm1","time_estern"
"7814","Red Deer - Riverside, Alberta",61,8830,"52.298622","-113.793438","http://aqicn.org/city/canada/alberta/red-deer-riverside/","pm25","2017-03-24 03:00:00","-06:00",-3.85,92,1014,NA,1.5,21.3,61,2.9,0.1,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7815","Rycroft, Alberta",3,8831,"55.741235","-118.597511","http://aqicn.org/city/canada/alberta/rycroft/","pm25","2017-03-24 04:00:00","-06:00",-7.85,85,1009,NA,1.5,1,3,NA,0.1,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7816","Sherwood Park, Alberta",54,8832,"53.53209","-113.32098","http://aqicn.org/city/canada/alberta/sherwood-park/","pm25","2017-03-24 06:00:00","-06:00",-4.85,85,1014,NA,1.1,5.9,54,NA,0.1,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7817","Kitimat Haul Road",5,8833,"54.0297","-128.7016","http://aqicn.org/city/british-comlumbia/kitimat-haul-road/","pm25","2017-03-24 15:00:00","-08:00",3.65,86,1000,4,0.2,NA,5,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7818","Kitimat Whitesail",13,8834,"54.0675","-128.6402","http://aqicn.org/city/british-comlumbia/kitimat-whitesail/","pm25","2017-03-24 15:00:00","-08:00",3.65,86,1000,4,0.2,NA,13,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7819","Kamloops Aberdeen",15,8835,"50.63694","-120.37207","http://aqicn.org/city/british-comlumbia/kamloops-aberdeen/","o3","2017-03-24 14:00:00","-08:00",9.15,61,1005,8,0.1,0.1,6,NA,15.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7820","Lavington Baptist Church",12,8836,"50.23081","-119.10674","http://aqicn.org/city/british-comlumbia/lavington-baptist-church/","o3","2017-03-24 13:00:00","-08:00",5.15,93,1008,8,0.1,4.6,9,0.1,12,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7821","Duncan Deykin Avenue",18,8837,"48.8028","-123.645","http://aqicn.org/city/british-comlumbia/duncan-deykin-avenue/","o3","2017-03-24 14:00:00","-08:00",9.6,71,1007,NA,1.1,0.5,5,NA,17.6,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7822","Squamish Elementary",9,8838,"-123.15133","49.70516","http://aqicn.org/city/british-comlumbia/squamish-elementary/","pm10","2017-03-24 15:00:00","-08:00",9.23,87,1008,9,1.9,6.7,5,0.1,8.3,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7823","Fort St John Key Learning Centre",18,8839,"56.244722","-120.856111","http://aqicn.org/city/british-comlumbia/fort-st-john-key-learning-centre/","o3","2017-03-24 15:00:00","-08:00",2.15,55,1004,5,0.7,1.7,16,NA,18.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7824","Fort St John 85th Avenue",18,8840,"56.231792","-120.853895","http://aqicn.org/city/british-comlumbia/fort-st-john-85th-avenue/","o3","2017-03-24 15:00:00","-08:00",1.15,64,1004,13,0.7,1.7,15,NA,18.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7825","Fort St John Old Fort",55,8841,"56.200587","-120.825713","http://aqicn.org/city/british-comlumbia/fort-st-john-old-fort/","pm25","2017-03-24 15:00:00","-08:00",1.15,64,1004,9,0.7,1.7,55,NA,18.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7826","Peace Valley Attachie Flat Upper Terrace",18,8842,"56.231213","-121.41944","http://aqicn.org/city/british-comlumbia/peace-valley-attachie-flat-upper-terrace/","o3","2017-03-24 15:00:00","-08:00",1.15,64,1004,3,0.7,1.7,3,NA,18.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7827","Forest Hills, Saint John, NewBrunswick",23,8844,"45.308778","-66.008333","http://aqicn.org/city/canada/newbrunswick/saint-john/forest-hills/","o3",NA,"2017-02-15 13:00:00",-2,100,1019,NA,2,8,50,NA,23,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7828","Thanet Street, Moncton, NewBrunswick",26,8846,"46.101389","-64.789639","http://aqicn.org/city/canada/newbrunswick/moncton/thanet-street/","o3",NA,"2017-02-15 13:00:00",-1,74,1014,NA,NA,6,21,3,26,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7829","Route 127, Saint Andrews, NewBrunswick",32,8847,"45.086944","-67.073889","http://aqicn.org/city/canada/newbrunswick/saint-andrews/route-127/","o3",NA,"2017-02-15 13:00:00",-1,89,1013,NA,NA,NA,25,NA,32,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7830","Route 121, Norton, NewBrunswick",27,8851,"45.642061","-65.701341","http://aqicn.org/city/canada/newbrunswick/norton/route-121/","o3",NA,"2017-02-15 13:00:00",-2,73,1008,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7831","Highway 11, Lower Newcastle, NewBrunswick",25,8852,"47.071091","-65.423559","http://aqicn.org/city/canada/newbrunswick/lower-newcastle/highway-11/","o3",NA,"2017-02-15 13:00:00",-2,74,1014,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7832","Kentville, Nova Scotia",18,8854,"45.071717","-64.479792","http://aqicn.org/city/canada/nova-scotia/kentville/","o3","2017-03-24 19:00:00","-05:00",-1.85,79,1025,NA,NA,1,17,NA,18.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7833","Aylesford, Nova Scotia",21,8855,"45.07267","-64.84033","http://aqicn.org/city/canada/nova-scotia/aylesford/","pm25","2017-03-24 19:00:00","-05:00",-1.85,79,1025,NA,NA,2.3,21,NA,19,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7834","Halifax Johnston, Nova Scotia",50,8856,"44.647175","-63.573689","http://aqicn.org/city/canada/nova-scotia/halifax-johnston/","pm25","2017-03-24 19:00:00","-05:00",-2.85,79,1024,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7835","Lake Major, Nova Scotia",17,8857,"44.71969","-63.48162","http://aqicn.org/city/canada/nova-scotia/lake-major/","o3","2017-03-24 19:00:00","-05:00",-2.85,79,1024,NA,0.2,1,13,NA,17.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7836","Pictou, Nova Scotia",34,8858,"45.682647","-62.69671","http://aqicn.org/city/canada/nova-scotia/pictou/","pm25","2017-03-24 19:00:00","-05:00",-1.47,64,1026.15,NA,NA,0.5,34,NA,15,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7837","Sydney, Nova Scotia",46,8859,"46.142317","-60.172575","http://aqicn.org/city/canada/nova-scotia/sydney/","pm25","2017-03-24 19:00:00","-05:00",-3.85,53,1025,NA,0.7,2.8,46,1.7,16.3,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7838","Port Hawkesbury, Nova Scotia",30,8860,"45.614028","-61.362122","http://aqicn.org/city/canada/nova-scotia/port-hawkesbury/","pm25","2017-03-24 19:00:00","-05:00",-2.85,58,1024,NA,1.4,4.2,30,NA,14.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7839","E 1st St, Colville, Washington",23,8861,"48.54469","-117.903222","http://aqicn.org/city/usa/washington/colville/e-1st-st/","pm25","2017-03-24 15:00:00","-07:00",2.15,93,1010,8,NA,NA,23,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7840","S 16th St, Sunnyside, Washington",18,8862,"46.32033","-119.9981","http://aqicn.org/city/usa/washington/sunnyside/s-16th-st/","pm25","2017-03-24 15:00:00","-07:00",14.15,58,1010,11,NA,NA,18,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7841","Niland-English Road, Imperial, California",37,8863,"-115.54514","33.21349","http://aqicn.org/city/california/imperial/niland-english-road/","o3","2017-03-24 15:00:00","-07:00",26.78,15,1019,17,NA,NA,13,NA,36.8,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7842","Bishop-Line, Inyo, California",18,8864,"37.366389","-118.35","http://aqicn.org/city/california/inyo/bishop-line/","pm10","2017-03-24 16:00:00","-07:00",20.8,22.6,NA,18,NA,NA,17,NA,NA,8.8,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7843","Durango, Durango",21,8865,"24.03447","-104.64503","http://aqicn.org/city/mexico/durango/durango/","pm10","2017-03-24 16:00:00","-06:00",23.408,1.4092,611.9,21,NA,2.1,NA,0.4,NA,1.10867,NA,141.55,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7844","Miguel Hidalgo, México",78,8866,"19.40405","-99.202603","http://aqicn.org/city/mexico/mexico/miguel-hidalgo/","pm25","2017-03-24 16:00:00","-06:00",25.7,18,1022,41,2.9,20.4,78,8.9,64.8,9.5,NA,78,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7845","Ajusco Medio, México",117,8867,"19.2721","-99.207658","http://aqicn.org/city/mexico/mexico/ajusco-medio/","o3","2017-03-24 16:00:00","-06:00",23.8,19,1023,48,2.9,17.6,87,10,117.3,11.6,NA,1,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7846","Universidad Michoacana de San Nicolas Hidalgo, Morelia",68,8868,"19.690627777778","-101.20636666667","http://aqicn.org/city/mexico/morelia/universidad-michoacana-de-san-nicolas-hidalgo/","pm25","2017-03-24 15:00:00","-06:00",26.3,36,606.8,NA,NA,10.2,68,5.2,38.4,3.8,NA,144,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7847","Centro, Chihuahua",228,8869,"28.652227777778","-106.08535833333","http://aqicn.org/city/mexico/chihuahua/centro/","o3","2017-03-24 15:00:00","-06:00",25.2,3.7,631.2,42,6.6,8.6,63,2.4,227.5,2.91667,NA,230.5,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7848","Towanda, Pennsylvania",46,8874,"41.705226","-76.512726","http://aqicn.org/city/usa/pennsylvania/towanda/","pm25","2017-03-24 17:00:00","-05:00",NA,NA,NA,NA,NA,6.5,46,NA,36.1,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7849","Crystal River Preserve, Citrus, Florida",28,8875,"28.958611111111","-82.642222222222","http://aqicn.org/city/usa/florida/citrus/crystal-river-preserve/","pm25","2017-03-24 18:00:00","-06:00",24.54,47,1024,NA,0.6,NA,28,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7850","Apollo Beach, Hillsborough, Florida",61,8876,"27.779712","-82.419835","http://aqicn.org/city/usa/florida/hillsborough/apollo-beach/","pm25","2017-03-24 18:00:00","-06:00",25.78,39,1023,NA,1.1,NA,61,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7851","Munro, Hillsborough, Florida",NA,8877,"27.955555555556","-82.467222222222","http://aqicn.org/city/usa/florida/hillsborough/munro/","","2017-03-24 18:00:00","-06:00",25.78,39,1023,NA,NA,5.1,NA,2.4,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7852","Tecnológico",76,8878,"20.545446","-100.807091","http://aqicn.org/city/mexico/guanajuato/tecnologico/","o3","2017-03-24 16:00:00","-06:00",29.8969,20,1021,71,NA,3.8,NA,NA,76.4,4.28594,NA,164.031,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7853","San Juanico",94,8879,"20.537489","-100.839905","http://aqicn.org/city/mexico/guanajuato/san-juanico/","pm10","2017-03-24 17:00:00","-06:00",28.15,23,1021,94,8.9,6.1,NA,0.1,50.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7854","Nativitas",46,8880,"20.565231","-101.188248","http://aqicn.org/city/mexico/guanajuato/nativitas/","pm10","2017-03-24 17:00:00","-06:00",28.15,23,1021,46,6.5,2.8,NA,0.1,22.9,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7855","T-21",44,8881,"21.108664","-101.688614","http://aqicn.org/city/mexico/guanajuato/t-21/","o3","2017-03-24 17:00:00","-06:00",30.87,21,1022,38,9.2,4,NA,0.1,43.5,1.8279,NA,184.94,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7856","Irmo, South Carolina",35,8882,"34.051102","-81.154999","http://aqicn.org/city/usa/south-carolina/irmo/","pm25","2017-03-24 18:00:00","-05:00",NA,NA,NA,NA,1.5,NA,35,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7857","Mendnhal, North Carolina",43,8883,"36.1092","-79.8011","http://aqicn.org/city/usa/north-carolina/mendnhal/","o3","2017-03-24 18:00:00","-05:00",NA,NA,NA,20,NA,NA,25,NA,43.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7858","Shuttlesworth, Alabama",49,8884,"33.565278","-86.796389","http://aqicn.org/city/usa/alabama/shuttlesworth/","pm25","2017-03-24 16:00:00","-06:00",NA,NA,NA,21,NA,NA,49,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7859","Healdton, Oklahoma",33,8885,"34.256901","-97.474197","http://aqicn.org/city/usa/oklahoma/healdton/","pm25","2017-03-24 17:00:00","-06:00",NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7860","Hickory, North Carolina",25,8886,"35.73","-81.37","http://aqicn.org/city/usa/north-carolina/hickory/","pm25","2017-03-24 18:00:00","-05:00",NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7861","Fort Laramie National Historic Site, Wyoming",NA,8887,"42.209167","-104.548611","http://aqicn.org/city/usa/wyoming/fort-laramie-national-historic-site/","","2016-09-27 05:00:00","-700",NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7862","Lwattowr, North Carolina",20,8888,"35.8142","-80.2633","http://aqicn.org/city/usa/north-carolina/lwattowr/","pm25","2017-03-24 18:00:00","-05:00",NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7863","Trnp-nu, North Dakota",50,8889,"47.6011","-103.2642","http://aqicn.org/city/usa/north-dakota/trnp-nu/","pm25","2017-03-24 16:00:00","-07:00",-9.7,NA,NA,10,4.3,1.9,50,NA,31.2,5.1,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7864","Pinedale Gaseous, Wyoming",42,8890,"42.8698","-109.8708","http://aqicn.org/city/usa/wyoming/pinedale-gaseous/","o3","2017-03-24 14:00:00","-07:00",5.4,57.7,NA,NA,NA,1.9,NA,NA,41.6,1.7,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7865","Seyyar Mobil",NA,8892,"40.482906","33.281011","http://aqicn.org/city/turkey/seyyar/mobil/","","2016-04-25 10:00:00","+0200",14.5,57.9,917.9,30,3.6,4.2,NA,0.5,38,2.06,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7866","Mobile stations 4",NA,8894,"32.096594","34.794877","http://aqicn.org/city/israel/mobile-stations-4/","","2017-02-16 11:00:00","+02:00",8.44,100,1000.93,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7867","D.aco - K.motzkin, Haifa",45,8896,"35.08025","32.829758","http://aqicn.org/city/israel/haifa/d.aco-k.motzkin/","pm25","2017-03-25 01:00:00","+02:00",18.06,97,1028.42,NA,NA,8.3,45,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7868","Incline, Sharon - Carmel",55,8897,"32.6110696","35.2974589","http://aqicn.org/city/israel/sharon-carmel/incline/","pm25","2017-03-25 01:00:00","+02:00",18.06,97,1028.42,16,NA,NA,55,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7869","Route 1 outlet, Jerusalem",76,8899,"35.155007","31.796656","http://aqicn.org/city/israel/jerusalem/route-1-outlet/","pm25","2017-03-25 01:00:00","+02:00",13.65,84.5,1017,NA,NA,6.3,76,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7870","Mobile Station 5",63,8900,"32.815991","34.992432","http://aqicn.org/city/israel/mobile-station-5/","pm25","2017-03-25 01:00:00","+02:00",18.06,97,1028.42,NA,NA,17,63,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7871","Mobile Station 6",36,8901,"32.81101","34.998101","http://aqicn.org/city/israel/mobile-station-6/","pm25","2017-03-25 01:00:00","+02:00",18.06,97,1028.42,NA,NA,13.4,36,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7872","Beveren-waas",57,8903,"51.2132494","4.2581649","http://aqicn.org/city/belgium/fla/beveren-waas/","pm25","2017-03-25 00:00:00","+01:00",7.89,75,1031,21,NA,12.8,57,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7873","Gent (baudelopark)",60,8904,"51.0583317184903","3.72929817206168","http://aqicn.org/city/belgium/fla/gent-baudelopark/","pm25","2017-03-25 00:00:00","+01:00",7.89,75,1031,23,1.6,22.9,60,0.1,13.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7874","Antwerpen (park Spoor Noord)",59,8905,"4.422911","51.23089","http://aqicn.org/city/belgium/fla/antwerpen-park-spoor-noord/","pm25","2017-03-25 00:00:00","+01:00",7.89,75,1031,23,NA,11,59,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7875","Antwerpen (belgi&euml;lei)",57,8906,"51.2056589","4.4180728","http://aqicn.org/city/belgium/fla/antwerpen-belgi-euml-lei/","pm25","2017-03-25 00:00:00","+01:00",7.89,75,1031,20,NA,NA,57,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7876","Antwerpen (groenenborgerlaan)",57,8907,"51.1761465","4.4133872","http://aqicn.org/city/belgium/fla/antwerpen-groenenborgerlaan/","pm25","2017-03-25 00:00:00","+01:00",7.89,75,1031,20,NA,11,57,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7877","Lamentin Bas Mission, Martinique",25,8908,"14.610653","-61.002586","http://aqicn.org/city/france/martinique/lamentin-bas-mission/","pm10","2017-03-24 13:00:00","-04:00",28.15,61,1013,25,NA,13.6,NA,NA,14.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7878","Robert, Bourg, Martinique",20,8909,"14.6755583","-60.945805555556","http://aqicn.org/city/france/martinique/robert--bourg/","o3","2017-03-24 13:00:00","-04:00",28.15,61,1013,15,NA,4,NA,NA,20.4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7879","Chesterfield Loundsley Green",50,8911,"53.244131","-1.454946","http://aqicn.org/city/united-kingdom/chesterfield-loundsley-green/","pm25","2017-03-24 22:00:00","+00:00",3.43,93,1035,17,NA,16.3,50,NA,17.7,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7880","Chilbolton Observatory",55,8912,"51.149617","-1.438228","http://aqicn.org/city/united-kingdom/chilbolton-observatory/","pm25","2017-03-24 22:00:00","+00:00",7.44,75,1031,19,0.5,11.7,55,NA,18,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7881","Coventry Allesley",55,8913,"52.411563","-1.560228","http://aqicn.org/city/united-kingdom/coventry-allesley/","pm25","2017-03-24 23:00:00","+00:00",3.58,93,1034,22,NA,8,55,NA,26.7,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7882","Derry Rosemount",82,8926,"55.002851","-7.331128","http://aqicn.org/city/united-kingdom/northenireland/derry-rosemount/","pm25","2017-03-24 22:00:00","+00:00",6.69,79,1040.98,30,12.2,32,82,NA,15.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7883","Derry Rosemount",138,8914,"55.002818","-7.331179","http://aqicn.org/city/united-kingdom/derry-rosemount/","pm25","2017-03-24 22:00:00","+00:00",6.69,79,1040.98,48,9.4,31.9,138,NA,3.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7884","Stockton-on-Tees A1305 Roadside",73,8916,"54.565819","-1.3159","http://aqicn.org/city/united-kingdom/stockton-on-tees-a1305-roadside/","pm25","2017-03-24 23:00:00","+00:00",2.85,100,1035,34,0.9,31.7,73,NA,5.9,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7885","Bristol St Paul's",69,8917,"51.462839","-2.584482","http://aqicn.org/city/united-kingdom/bristol-st-pauls/","pm25","2017-03-24 23:00:00","+00:00",8.16,87,1031,28,4.6,13.8,69,0.1,13.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7886","Redbridge - Gardner Close",16,8918,"0.030858","51.57661","http://aqicn.org/city/united-kingdom/redbridge-gardner-close/","pm10","2017-03-24 21:00:00","+00:00",6.39,75,1032,16,0.2,10.1,24,0.1,9.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7887","City of London - Sir John Cass School",112,8919,"51.513847178423","-0.077765681752","http://aqicn.org/city/united-kingdom/city-of-london-sir-john-cass-school/","pm25","2017-03-24 12:00:00","+00:00",10.04,76,1030,51,NA,18.6,112,NA,7.2,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7888","Bexley - Thamesmead",41,8920,"51.510808","0.121617","http://aqicn.org/city/united-kingdom/bexley-thamesmead/","pm25","2017-03-24 22:00:00","+00:00",6.39,75,1032,24,NA,13.7,41,NA,17.8,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7889","Greenwich - Millennium Village",4,8921,"51.492571","0.017697","http://aqicn.org/city/united-kingdom/greenwich-millennium-village/","o3",NA,"2016-10-23 22:00:00",10,77,1016,14,NA,8,29,NA,4,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7890","Greenwich and Bexley - Falconwood FDMS",66,8922,"51.4563","0.085606","http://aqicn.org/city/united-kingdom/greenwich-and-bexley-falconwood-fdms/","pm25","2017-03-24 22:00:00","+00:00",6.39,75,1032,29,12.2,19.7,66,NA,18.9,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7891","Croydon - Norbury Manor",72,8923,"51.410039","-0.127523","http://aqicn.org/city/united-kingdom/croydon-norbury-manor/","pm25","2017-03-24 22:00:00","+00:00",6.9,75,1032,30,NA,15.6,72,NA,7.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7892","V Glamorgan Windsor Road Penarth",66,8924,"51.444567","-3.187042","http://aqicn.org/city/united-kingdom/wales/v-glamorgan-windsor-road-penarth/","pm25","2017-03-24 06:00:00","+00:00",6.18,93,1024.5,28,5.2,6.9,66,0.1,25.6,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7893","Anglesey Felin Cafnan",NA,8925,"53.410479","-4.493642","http://aqicn.org/city/united-kingdom/wales/anglesey-felin-cafnan/","","2017-03-24 01:00:00","+00:00",6.15,81,1030,21,NA,NA,53,NA,NA,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7894","Estacion Movil 1, Medellín",NA,8927,"6.3790379","-75.4509125","http://aqicn.org/city/colombia/medellin/estacion-movil-1/","","2016-05-04 16:00:00","-0500",14.15,93,1027,NA,NA,NA,51.4907,3.35713,10.4128,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7895","Tanques La YE, Medellín",NA,8928,"-75.5506363","6.1825418","http://aqicn.org/city/colombia/medellin/tanques-la-ye/","","2016-05-04 16:00:00","-0500",NA,NA,NA,NA,NA,NA,80.3194,NA,12.3067,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7896","Walter Johnson, Clark County",20,8929,"-115.263025","36.169751","http://aqicn.org/city/usa/clark-county/walter-johnson/","o3","2017-03-24 14:00:00","-08:00",22.64,18,1019.5,7,NA,2.2,19,0.1,19.5,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7897","Las Vegas Paiute, Clark County",21,8930,"36.357796","-115.361355","http://aqicn.org/city/usa/clark-county/las-vegas-paiute/","o3","2017-03-24 14:00:00","-08:00",22.64,18,1019.5,8,NA,2.2,12,0.1,20.8,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7898","Dali Road, Tianjin",181,8931,"39.1067166666667","117.19405","http://aqicn.org/city/tianjin/dalidao/","pm25","2017-03-25 08:00:00","+08:00",5,87,1022,74,5.6,24.3,181,10,8.2,3.1,NA,350,3,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
"7899","Laibi No2 middle school, Laibin",38,8932,"23.7208","109.2131","http://aqicn.org/city/china/laibin/laibinerzhong/","pm25","2017-03-25 07:00:00","+08:00",NA,NA,NA,4,2.1,3.2,38,6.7,22,NA,NA,NA,NA,2017-03-24 20:17:07,NA,NA,NA,2017-03-24 22:01:19
